web-scraper-order,web-scraper-start-url,beer_name,beer_name-href,review
"1666729719-520","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 3.75 by IanX from New York

Nov 14, 2021"
"1666729719-521","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.74 by beermanben from Wisconsin

Oct 05, 2021"
"1666729719-522","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.59 by desint from Belgium

Sep 12, 2021"
"1666729719-523","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Reviewed by Sheppard from Massachusetts

4.21/5  rDev -6%
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25Pours inky black with minimal head. Aroma of roasted almonds, chocolate syrup on the nose. Some vanilla and oak as well. Lots of chocolatey notes in this one. Some vanilla and oaky burn on the finish. It's not super sweet, but there's enough sweetness. It's lean and doesn't have the heft of the some of the thiccer bois you hear a lot about these days. The heat from the habañero burn is unignorable on this hot summer day and the idea that it's always stout season seems incomprehensible at the moment. This is a nice stout though and it's always cool to get a top 250 beer in distro.Aug 26, 2021"
"1666729719-524","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.63 by MJSFS from Florida

Aug 20, 2021"
"1666729719-525","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.68 by JBowenGeorgia from Georgia

Aug 08, 2021"
"1666729719-526","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.74 by Sweffin from Wisconsin

Aug 03, 2021"
"1666729719-527","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Reviewed by UrbanCaveman from Ohio

4.79/5  rDev +6.9%
look: 4 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.7512 oz bottle, poured into a goblet at 40 degrees F and allowed to warm during consumption.



L: Poured an inky black with no real head to speak of, and what little did form vanished quite swiftly.



S: Thick black bread leapt out of the bottle upon the cap being removed, and swirled in the air during the pour. Alongside it, blackstrap molasses, petrichor with fresh herb garden topsoil, chopped walnut, and oaky booze are prominent in the nose when cold. As it warms, the walnut aroma becomes far more prevalent.



T: When cold, this opens as a mouthful of herb garden soil just after a spring rain, with both chopped walnut and wet green walnut husk present. Black bread lurks in the background, and oaky tannic barrel notes slither around the edges. The aftertaste contains a touch of spicy heat. As it warms, those characteristics remain, but additional layers begin to appear - some dark sugary fruit like raisins, figs, and dates, molasses, a tinge of leather, and some distant cocoa. The heat remains in the aftertaste.



F: Full and thick, this brings to mind liquid bread blended to syrup.



O: This is a complex delight of a barrel-aged stout. But hey, it's Jackie O's. They're not exactly a slouch of a brewery.Jul 25, 2021"
"1666729719-528","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated by jb_4226 from Texas

4.9/5  rDev +9.4%
look: 5 | smell: 5 | taste: 5 | feel: 4 | overall: 5Good stuff!Jul 06, 2021"
"1666729719-529","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4 by hopley from Massachusetts

Jun 26, 2021"
"1666729719-530","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 3.75 by Rkitchen from Michigan

Jun 25, 2021"
"1666729719-531","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.31 by DaveCash from New York

May 30, 2021"
"1666729719-532","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.52 by Bennick218 from Ohio

May 25, 2021"
"1666729719-533","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.5 by travelguy from Ohio

May 16, 2021"
"1666729719-534","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.16 by leaversuch from Massachusetts

Apr 17, 2021"
"1666729719-535","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.5 by mrmsmith from District of Columbia

Feb 09, 2021"
"1666729719-536","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.75 by ArsMoriendiOU818 from Virginia

Feb 05, 2021"
"1666729719-537","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated by Jcoleman4 from Ohio

4.74/5  rDev +5.8%
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75Chocolate spicy walnuts. Thick and lucious.Jan 31, 2021"
"1666729719-538","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Reviewed by cbutova from Massachusetts

4.29/5  rDev -4.2%
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25A- 375ml bottle pours into a tulip glass with a motor oil black body. The foam that forms on the beer is a light brown and has a puffy texture. The head rises to a finger high and has decent retention. Not a ton of lacing but a few small webs and some spottiness.



S- Woah, didn't expect the walnuts to make a massive difference but the first thing I smell upon pouring the bottle, from a few feet away, is toasted walnuts. The nuts combine with the roasted malts, which are chocolately and fudgey, as well as some caramel notes to remind me of turtles or a nutty, caramel chocolate treat. Bourbon barrel comes next with some vanilla sweets, slight wood and hints of whiskey. Strong cocoa as well as hints of earthy cinnamon. Not picking up on the peppers here.



T- Not quite as nutty as the aroma but the walnuts are still present throughout and one of the main flavors along with the cocoa and the barrel which gains considerable strength on the palate. A bit of habanero heat in the finish but no obvious pepper flavor, which is probably a good thing if we are being honest. Vanilla beans are strong with caramel, milk chocolate, roast barley, spicy Bourbon, medium toast oak and spicy cinnamon notes.



MF- Medium bodied and a little bit thinner than I expected after smelling and tasting this one. I guess it just lacks creaminess and is lightly frothy instead. Fairly slick and oily but not syrupy. The carbonation is moderate and it finishes with moderate alcohol warming and some heat from the peppers.



Reminds me of a walnut, caramel and chocolate cluster and I am impressed by how much the walnuts are expressed in the final brew. The flavor is where things really balance out nicely but the body could be just a bit creamier if I am being honest.Jan 01, 2021"
"1666729719-539","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.25 by akk14 from Illinois

Dec 19, 2020"
"1666729719-540","https://www.beeradvocate.com/beer/top-rated/","Bourbon Barrel Oro Negro","https://www.beeradvocate.com/beer/profile/1432/243557/","Rated: 4.61 by unclekeith from Alaska

Oct 27, 2020"
"1666729721-541","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.44 by RAlmeida77 from Massachusetts

Sep 02, 2022"
"1666729721-542","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.5 by Argento from Rhode Island

Aug 29, 2022"
"1666729721-543","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 5 by Sweffin from Wisconsin

Aug 23, 2022"
"1666729721-544","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.25 by sordyl from Illinois

Aug 21, 2022"
"1666729721-545","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 5 by chitownfanatic21 from Wyoming

Aug 17, 2022"
"1666729721-546","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.38 by KT123 from Pennsylvania

Aug 12, 2022"
"1666729721-547","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.48 by bret27 from California

Jul 22, 2022"
"1666729721-548","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated by unclekeith from Alaska

4.44/5  rDev -2.2%
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5Rating Imported from Untappd 

7/20/202Jul 22, 2022"
"1666729721-549","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.75 by Bum4ever from California

Jul 21, 2022"
"1666729721-550","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Reviewed by jzeilinger from Pennsylvania

4.45/5  rDev -2%
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5Many thanks to PhineasMcClintock for sharing this bottle!



A - Dark brown pour, thin dense cream colored lacing, no carbonation.



S - Sweet dark fruit along with sweet malt.



T - Brown sugar, dark fruit, Bourbon, and some brandy.



M - Big, syrupy, viscous, lip smacking sticky, and some warming on the way down.



O - This one is impressive with layer after layer of complexity. Highly recommended!Jun 17, 2022"
"1666729721-551","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.5 by PhineasMcClintock from Massachusetts

Jun 17, 2022"
"1666729721-552","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Reviewed by Knapp85 from Pennsylvania

4.25/5  rDev -6.4%
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25Pours a deep amber brown color with thin tan head. Smells of sweet dark fruit and caramel. The taste is of caramel brown sugar and toffee, bitter boozy finish. The feel is full bodied and smooth, subtle burn. Overall a fantastic barleywine.Jun 17, 2022"
"1666729721-553","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.42 by not2quick from Missouri

May 30, 2022"
"1666729721-554","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Reviewed by Harrison8 from Missouri

4.51/5  rDev -0.7%
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5Pours a very dark brown with no head formation after a modest pour straight into the glass. Some oily legs form on the glass after a light swirl. Aroma is dark fruits, fig, toffee, and brown sugar with a hearty throughout. Caramel, toasty, and light bready malts shape the rest of the beer aroma profile. Sweet cognac and light bourbon heat pair up with barrel character for a subtle twist of heat within an otherwise sugar nose. Flavor profile is cognac booze right up front, paired together with dark fruits and figs. After the opening act, bourbon, brown sugar, almond, and grassy, herbal hops take over, forming a slightly sticky, firmly sweet flavor profile. Barrel character is minor, instead allowing individual liquors to shine and simmer in the spotlight. Wonderful dynamics and shape from start to finish. Mouth feel is a boiled-over-medium texture with a near still effervescence that carries a consistent minor fluffiness throughout. Just a little bit plush, but mostly flat. Thickness is medium-thick. Overall, really incredible use of various liquor influences to enhance and build on a dark fruit, fig, and toffee forward ale. Despite only being 11.37% ABV for this batch's bottling, it's a powerhouse of flavor. 



Served in a 15.5oz Spiegelau tulip from a 500mL bottle. 2021 release. ""Batch 002"". ABV: 11.37%.May 05, 2022"
"1666729721-555","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.5 by XmnwildX12 from Minnesota

Apr 29, 2022"
"1666729721-556","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.25 by jschott75 from Illinois

Apr 28, 2022"
"1666729721-557","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.52 by HaveUSeenMyCellar from California

Apr 28, 2022"
"1666729721-558","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.4 by Prospero from Colorado

Apr 27, 2022"
"1666729721-559","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.5 by Narthax from Texas

Apr 24, 2022"
"1666729721-560","https://www.beeradvocate.com/beer/top-rated/","Arcane Rituals","https://www.beeradvocate.com/beer/profile/33824/435336/","Rated: 4.29 by Uconnelmo from Connecticut

Apr 21, 2022"
