productName,rating,review
Congress Street IPA,4.42,"07/06/22. Poured into a Samuel Adams Perfect Pint.



A: Murky Arnold Palmer hue with 1-finger foamy white head with below average retention and spotty lacing.



S: Blasts of lemon, lime, guava, mango, peach, grapefruit, and orange with an herbal, honeysuckle note and a bit of malt sweetness. Esters are moderate and candy-fruity in nature.



T: Unapologetic flavor assault with lemon, lime, guava, peach, grapefruit, tangerine, and definite notes of honeysuckle and marijuana in the late palate and aftertaste. Esters are a little lower in intensity in the flavor but add the same candied fruit notes as the aroma. Bitterness is low-medium and alcohol is well-hidden. Delicious hazy IPA.



M: Medium-bodied with more dry finish than most NEIPAs.



O: A high-aroma, high-flavor NEIPA that is a superb example of the style and amazingly made it to my local store within a reasonable time! Thanks Wine Warehouse for spreading the delicious high-demand beer around."
Congress Street IPA,3.87,"On tap at Dominion Wine & Beer. Juicy , no hop stringency like some other Trillium beers. Cloudy faded orange. Low head. Dry, citrusy finish. Low aroma."
Congress Street IPA,4.06,"Looks like watered down orange juice with opaque body and a medium collar of white bubbles. Nose is vaguely citrusy before a swirl. After, I get a punch of OJ when I first did this. Later attempts paired that scent with some floral tropical notes and an earthy bitterness.



First taste was earthy and very bitter, but that seemed an anomaly after a few more of them. It remained a bitter beer, but some balance returned. After some sips, the earthy to dirty nature wasn’t completely shook and firmed the base. Hints of grapefruit and orange rind act as lead-ins to pine in the form of both wood and dark green needles.



The evolution of this beer isn’t much, it’s pretty straightforward earthy and bitter to my palate."
Congress Street IPA,4.5,"On tap, a wonderful hazy IPA that hits all the right notes of Galaxy: tropical fruit, citrus and earthy herbs. Great stuff."
Congress Street IPA,4.45,"Appearance - The beer was hazy yellow in color with a fluffy white one inch head crowning the glass.



Smell - The nose was initially fruity, but the bitterness came forward later.



Taste - The taste was initially pretty mild with notes of papaya and mango. The profile shifted to bitter lemon rind and pine notes. A light bready backbone was present. In many ways, it was like drinking liquid lemon rind. The bitterness of the lemon lingered. This tasted like a take-no-prisoners west coast IPA.



Mouthfeel - The body was huge, cloudy like a NEIPA. Carbonation was somewhat smothered by the body.



Overall - I was a bit surprised by the bitterness, but I liked it."
Congress Street IPA,4.9,"#127, good stuff!"
Midnight Still,4.33,"Poured oily black with a brown head. Most of the head disappeared pretty quickly, but coated the edges of the glass like the ring of a solar eclipse. Aromas of leather, pipe tobacco, coconut pudding, black cherries.

Flavors are rich, with a ton of dark chocolate, oaky bourbon, and charred marshmallow.

Mouthfeel is full, and the dense carbonation smooths it out. Finishes dry with dark chocolate bitterness on the palate."
Midnight Still,4.18,"2020 vintage (released on 2/14/20, so presumably bottled within a few days of that date); consumed on 2/4/21



Pours a glossy, motor-oil black body topped with a barely-formed, mocha head, quickly fizzling to a spotty array of paper-thin islands of cap, expansive, creamy collar, and the occasional strand of short-lived, webby lacing clinging to the walls of the glass.



Aroma expresses dulled notes of brownie batter cut with boggy ethanol as a slight black raspberry accents upfront; dark chocolate, caramel, and touches of pipe tobacco develop sparingly against a core focused intently on rawer bourbon tones and distinctly wet oak barrel; some molasses and burnt brown sugar factor in toward the back end.



Taste bursts intently with waves of silky drinking chocolate, refined and creamy while leveled with a slight nuttiness; molasses progresses as the bourbon character deepens, forming notes of caramel brittle, burnt marshmallow, and brown sugar over the mid-palate as coffee bean meets bittersweet, malty char on the back end; a slightly smoky, ashy char finishes.



Mouthfeel brings put a fluid medium body elevated with a timely, fluffy burst of carbonation rounding into a silky grit over the mid-palate; heavy roast expands on the back end to counterbalance a growing bitterness with ample char, while a slightly sticky character gently coats the palate into an otherwise moderately dry finish.



From initial impressions of muddled heat and subdued malts, a level of forward, confident brilliance is expressed in equal parts sweetness and roast; the final product is an amazing flow of enveloping character, seemingly unending in its influx of intrigue and detail despite any apparent shortcomings."
Midnight Still,4.52,"2020 vintage - split with jrc1093 because wowweeweewoah what a champ he is.



Pours a seemingly fluid deep midnight black. A very minimal dark mocha head recedes fast leaving a persistent bubbly collar. The beer clings to glass, draping down and staining it brown. Oil spill. 



Nose: Aroma opens very strong and saturated. Notes of bourbon-soaked brown sugar, drippy molasses, burned soft caramel, English toffee, demerera sugar, encapsulated by very heavily charred oak. The roast lends some milk chocolate, cacao nib, and a deep burnish character. Some bramble dark fruit and current highlight brightness, with ethanol fumes are quite apparent, and paired with this densely musty, sopping oak character, detracts from the otherwise rich depth. 



Palate: Waves of rich, silken, malt-driven fudgy roast, caramel, toffee, cacao nib, burned brown sugar, and molasses lend an initial sweetness that is rich and decadent, before an almost unrealistic degree of flame-charred, bourbon-soaked oak barrel comes in and cuts it down quickly. Big burly bourbon notes, with toffee, coconut, pipe tobacco, vanilla caviar, and an almost bark-like tannin structure. The barrel and roast overtake the sweetness, and pair together for an exquisitely lengthy finish.



Mouthfeel/Body: Shying away from the thick, vicious, chewy theme, Midnight Still manages to deliver all the fudgy richness from the malt, with the sweetness fading by the finish, and replaced by dense, oily barrel. A nice fluidity allows it to remain drinkable, without ever approaching cloying, surrounded by a soft, fluffy carbonation. 



Overall: There's so much going on here that seems so unique to this beer. This is not a replica of another - it is not a waxed Bourbon County. This is a beautifully seamless execution of balance between malt complexity and full-on bourbon barrel assault, with the only real thing dragging it down is the ethanol and musty earthiness in the aroma. This is one for the books."
Midnight Still,5,2020 Edition. Bourbon Milky Creamy Delicacy.
Midnight Still,4.34,"Had this Sep 3, 2016 as part of corpulent's birthday jam. Drank this at that golf course I can't remember the name of up at Lake Tahoe. 



Has the requisite 'used motor oil' kind of pour in viscosity and appearance. Aroma went hard on the bourbon and ashtray. Behind that you had some chocolate like fudge notes and an even smaller vanilla quotient. 



Once again, bourbon dominates the taste, but it manages to push one of the biggest bourbon portfolio's without being too boozy or by eliminating all other beer aspects. As if KBS was less coffee and chocolate but more bourbon. Drinks smooth while still being able to drop some smoke and ash notes the whole time. Hint of dark fruit creeps in as it warmed up on the back 9. 



I don't necessarily think this is better than the all time classics of barrel aging (KBS, Eclipse, BCS, CW), but it can definitely hang with them. Would be interesting to see what the score for this would be if it were a lot easier to acquire, I imagine a little bit less, but not significantly. It is top notch."
Midnight Still,4.77,"Novare Res Stoutfest 2020.



A- Oil black pour from the waxed bottle into a snifter. A small nutty brown foam layer appears on top of the beer with decent retention leaving spotty lace.



S- Bang on balance of roast bittersweet stout and decadent sticky, aged distillery basement and oak bourbon barrels. The Bourbon alone is unreal, peppery spicy sticky booze and fruit notes. Fudge and rich cocoa balanced perfectly by boozy whiskey. Roast barley. Hints of vanilla. Truly Bourbon mastery.



T- No arguing that the Bourbon is the star of the show but there is enough malt character to balance to near perfection. Bitter roast barley and fruity dark chocolate bars, french roast coffee beans, pepper, vanilla hints, brownies, boozy edge, caramel, oak wood degradation and nuttiness. Again it tastes like Buffalo Trace's sticky sweet bourbon barrel house. Strong oak bourbon malts but all pretty balanced, just HUGE.



MF- Thick and slick oily monster. The booze tames the hefty body quite a bit finding a nice middle ground. Slightly creamy and chewy. Ends warm.



The Bourbon barrel character in this beer is basically unmatched from what I have come across in the last ten years. A great surprise to be able to drink this brew in Maine and one of the best beers I have had in quite some time. Hopefully can visit this brewery again some day."
BDCS,4.11,"12oz can, tulip, 2021 vintage. 



Oily, almost black, and nearly still. There is a thin head that’s quite dark brown. 



Hershey’s syrup, vanilla, rich bourbon, some soy sauce, and it’s vinous, with overripe red grape and fruit. The bourbon isn’t over the top, rather it’s woody, rich, and elegant. 



Ok, now that fat juicy grape bursts and mixes with melting chocolate bar, blackberry jam, walnut, and strong vanilla in the finish. The chocolate is a backdrop, weaving together Hershey’s syrup, dark chocolate Milky Way, and cocoa powder. The grape flavor is surprising in its strength. 



Very smooth, medium bodied, light and discrete carbonation. 



The flavors are intense and rich even though the body isn’t super rich. The bourbon is well done."
